Video_ID,Channel_Name,Title,Content_Category,Published_Date,Upload_Hour,Duration_Seconds,Has_Captions,Tags_Count,Views,Likes,Comments,Channel_Subscribers,Age_in_Days,Engagement_Rate_%,Views_Per_Day,Viral_Multiplier,Publish_Month,Publish_Day_OfWeek,Clean_Title,Content_Medium,Performance_Tier,Upload_Time_Bucket,Engagement_Momentum,Viral_Probability_Score,Duration_Minutes,Views_Per_Minute,Tag_Impact_Ratio,Log_Views,Log_Subscribers,Clean_Tier
MCqIitWlicw,Mrs tech motivational tamil,Competitive examination in Sri Lanka.  SLEAS exam . highest study.  #shorts #study #motivation,Motivation & Tips,2023-07-06,4,15,False,0,1871,0,0,141,1147,0.0,1.63,13.27,July,Thursday,Competitive examination in Sri Lanka  SLEAS exam  highest study  shorts study motivation,Mixed / General,Standard / Niche,Night / Late (10PM - 5AM),0.0,3.11928087854863,0.25,7484.0,1871.0,7.534762657037537,4.955827057601261,Standard  Niche
YXywwGhvfj4,SL SCIENCE,ශ්‍රීලංකාවේ හොඳම විශ්ව විද්‍යාල 7 | top 7 best universities in Sri Lanka😍,General Education,2024-06-16,9,15,False,17,1270,33,0,8350,801,2.6,1.59,0.15,June,Sunday,    7 | top 7 best universities in Sri Lanka,Mixed / General,Standard / Niche,Morning (5AM - 12PM),5.196850393700787,0.2139009699472772,0.25,5080.0,74.70588235294117,7.147559271189454,9.03013657115323,Standard  Niche
dlCb2_E4xLk,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2019 II (A) - Part 02 Past Paper Discussion Sinhala Medium,A/L Content,2020-09-27,2,1471,False,0,3432,56,8,1900,2159,1.86,1.59,1.81,September,Sunday,GCE A/L Sri Lanka Combined Maths 2019 II A  Part 02 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),4.428904428904429,1.3552937700001026,24.516666666666666,139.98640380693408,3432.0,8.141189793457691,7.550135342488429,Standard  Niche
R0wrrJv9EFU,commerce iskole,O/L වලින් පසුව A/L වලට Commerce කරන එකේ වැදගත්කම / Seminar 01 / Commerce iskole,A/L Content,2021-10-14,8,3194,False,29,2764,107,29,13000,1777,4.92,1.56,0.21,October,Thursday,O/L   A/L  Commerce    / Seminar 01 / Commerce iskole,Mixed / General,Standard / Niche,Morning (5AM - 12PM),12.988422575976847,0.2833728008636825,53.233333333333334,51.922354414527234,95.3103448275862,7.9247959139564355,9.472781556562168,Standard  Niche
2iOG5W5_16I,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2018 I (B) - Part 04 Past Paper Discussion Sinhala Medium,A/L Content,2020-12-01,1,1273,False,0,3240,53,3,1900,2094,1.73,1.55,1.71,December,Tuesday,GCE A/L Sri Lanka Combined Maths 2018 I B  Part 04 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),3.734567901234568,1.2948641445140034,21.216666666666665,152.71013354281226,3240.0,8.083637203141548,7.550135342488429,Standard  Niche
EbsDFw2wtUg,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2018 II (B) - Part 03 Past Paper Discussion Sinhala Medium,A/L Content,2020-12-14,0,1129,False,0,3203,54,5,1900,2081,1.84,1.54,1.69,December,Monday,GCE A/L Sri Lanka Combined Maths 2018 II B  Part 03 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),4.152357165157665,1.281655807007321,18.816666666666666,170.22143489813996,3203.0,8.07215530818825,7.550135342488429,Standard  Niche
kXs-qarm5Qk,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2020 II (A) - Part 02 Past Paper Discussion Sinhala Medium,A/L Content,2024-06-07,14,1432,False,0,1232,8,1,1900,810,0.73,1.52,0.65,June,Friday,GCE A/L Sri Lanka Combined Maths 2020 II A  Part 02 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Afternoon (12PM - 5PM),1.7045454545454544,0.6871291082343823,23.866666666666667,51.62011173184357,1232.0,7.117205503164344,7.550135342488429,Standard  Niche
i9K0n43p-fs,Legal Eye - නීතිමය ඇස,Traffic Rules Sri Lanka | law for all,General Education,2024-03-09,14,32,False,29,1372,29,12,17,900,2.99,1.52,80.71,March,Saturday,Traffic Rules Sri Lanka | law for all,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),8.60058309037901,4.817691116512888,0.5333333333333333,2572.5,47.310344827586206,7.224753405767971,2.8903717578961645,Standard  Niche
258RubJNrvE,Jeewantha Herath,නව දැක්මක පෙරගමන්කරු....   Jeewantha Herath | 2024 | Sri Lanka,General Education,2024-11-06,10,31,False,29,1003,36,3,3450,658,3.89,1.52,0.29,November,Wednesday,     Jeewantha Herath | 2024 | Sri Lanka,Mixed / General,Standard / Niche,Morning (5AM - 12PM),8.673978065802594,0.36519851487960925,0.5166666666666667,1941.290322580645,34.58620689655172,6.911747300251674,8.146419323098003,Standard  Niche
4463uE2xf4Y,LMDM Unit,Agricultural Science -  மீட்டல் 5 - கூட்டெரு தயாரிப்பு   | A/L | Tamil Medium | LMDM Unit,A/L Content,2020-06-05,1,3171,False,9,3461,99,2,82900,2273,2.92,1.52,0.04,June,Friday,Agricultural Science    5      | A/L | Tamil Medium | LMDM Unit,Tamil Medium,Standard / Niche,Night / Late (10PM - 5AM),6.009823750361167,0.05902334044946101,52.85,65.4872280037843,384.55555555555554,8.149601735736155,11.325402403776808,Standard  Niche
P56t6F7OCLQ,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2020 II (B) - Part 03 Past Paper Discussion Sinhala Medium,A/L Content,2024-06-09,17,1101,False,0,1227,16,1,1900,808,1.39,1.52,0.65,June,Sunday,GCE A/L Sri Lanka Combined Maths 2020 II B  Part 03 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Prime Time (5PM - 10PM),3.015484922575387,0.6871291082343823,18.35,66.86648501362397,1227.0,7.113142108707088,7.550135342488429,Standard  Niche
W7ZQ8vMIBCY,Kasun Godawatta,"O/L  ICT ‌ගොඩදාන හැටි  ""Mastering OL ICT in 4 Months: Your Ultimate Exam Success Blueprint! 🚀",O/L Content,2024-01-09,16,53,False,0,1437,64,2,192,960,4.59,1.5,7.48,January,Tuesday,O/L  ICT    Mastering OL ICT in 4 Months Your Ultimate Exam Success Blueprint ,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),9.603340292275574,2.503073953743449,0.8833333333333333,1626.7924528301887,1437.0,7.271008538280992,5.262690188904886,Standard  Niche
F1IrGrR2aT4,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2017 II (B) - Part 05 Past Paper Discusiion Sinhala Medium,A/L Content,2020-09-09,2,1124,False,0,3196,51,7,1900,2177,1.81,1.47,1.68,September,Wednesday,GCE A/L Sri Lanka Combined Maths 2017 II B  Part 05 Past Paper Discusiion Sinhala Medium,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),4.286608260325407,1.2440393135390193,18.733333333333334,170.60498220640568,3196.0,8.069968149059841,7.550135342488429,Standard  Niche
BRm1l3apmSw,Learning Lanka,Jathika Pasala OL History 2014 Revision 1,O/L Content,2014-11-25,11,2422,False,0,6258,25,2,20300,4292,0.43,1.46,0.31,November,Tuesday,Jathika Pasala OL History 2014 Revision 1,Mixed / General,Standard / Niche,Morning (5AM - 12PM),0.9587727708533078,0.37335505418993076,40.36666666666667,155.02890173410404,6258.0,8.7417757069247,9.918425424900335,Standard  Niche
_lFQUfNvNWc,ICT GURUWARAYA,OL ICT Revision 2022 /2023 pass paper discussing |ICT O/L 2022 revision |grade11 ICT sinhala medium,O/L Content,2022-12-23,0,2742,False,17,1948,50,9,17400,1342,3.03,1.45,0.11,December,Friday,OL ICT Revision 2022 /2023 pass paper discussing |ICT O/L 2022 revision |grade11 ICT sinhala medium,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),7.443531827515401,0.1479888777134493,45.7,42.625820568927786,114.58823529411765,7.575071699507561,9.76428295481558,Standard  Niche
83OZ0YNybhA,Jude Kathurusingha,O/L ICT HTML Seminar | HTML සම්මන්ත්‍රණය,O/L Content,2022-04-24,17,2147,False,28,2207,114,8,73600,1585,5.53,1.39,0.03,April,Sunday,O/L ICT HTML Seminar | HTML ,Mixed / General,Standard / Niche,Prime Time (5PM - 10PM),12.143180788400544,0.040853994008266045,35.78333333333333,61.6767582673498,78.82142857142857,7.699842407396986,11.206413891581187,Standard  Niche
iAOMzJ-3_sQ,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2017 II (B) - Part 03 Past Paper Discussion Sinhala Medium,A/L Content,2020-09-09,1,935,False,0,2950,42,2,1900,2177,1.49,1.36,1.55,September,Wednesday,GCE A/L Sri Lanka Combined Maths 2017 II B  Part 03 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),3.186440677966101,1.1339794325054011,15.583333333333334,189.3048128342246,2950.0,7.989899374942939,7.550135342488429,Standard  Niche
RZrzFBghDno,TOP 10 SRI LANKA,Top 10 campuses in Sri Lanka🥰😊|ලංකාවෙව් හොදම කැම්පස් 10😊🥰,General Education,2023-08-02,9,37,False,5,1508,47,0,14,1120,3.12,1.35,107.71,August,Wednesday,Top 10 campuses in Sri Lanka|   10,Mixed / General,Standard / Niche,Morning (5AM - 12PM),6.23342175066313,4.9864006599510775,0.6166666666666667,2445.4054054054054,301.6,7.319202458767849,2.70805020110221,Standard  Niche
tK-2xi1e1Xw,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2018 II (B) - Part 05 Past Paper Discussion Sinhala Medium,A/L Content,2020-12-14,1,1039,False,0,2774,38,4,1900,2081,1.51,1.33,1.46,December,Monday,GCE A/L Sri Lanka Combined Maths 2018 II B  Part 05 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),3.460706560922855,1.0790216389031055,17.316666666666666,160.19249278152068,2774.0,7.928406026180535,7.550135342488429,Standard  Niche
395DmhyRmRw,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2020 I (B) - Part 02 Past Paper Discussion Sinhala Medium,A/L Content,2024-05-28,14,1205,False,0,1082,21,6,1900,820,2.5,1.32,0.57,May,Tuesday,GCE A/L Sri Lanka Combined Maths 2020 I B  Part 02 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Afternoon (12PM - 5PM),6.654343807763401,0.5609862769576064,20.083333333333332,53.87551867219917,1082.0,6.9874902470009905,7.550135342488429,Standard  Niche
8Aktv612_9Y,meucherrii 므체리,"The 90th TOPIK Exam 2023 Colombo, Sri Lanka - Registration PART 01 #topik #90thTOPIK #topikexam",General Education,2023-07-21,21,58,False,0,1466,28,10,774,1132,2.59,1.3,1.89,July,Friday,The 90th TOPIK Exam 2023 Colombo Sri Lanka  Registration PART 01 topik 90thTOPIK topikexam,Mixed / General,Standard / Niche,Prime Time (5PM - 10PM),7.230559345156889,1.2404011609394874,0.9666666666666667,1516.551724137931,1466.0,7.2909747781429814,6.652863029353347,Standard  Niche
zoo-mwoUpNI,EDUCATION WAMH,o/l 2022 | o/l maths paper | revision | 11 wasara ganithaya | education wamh,O/L Content,2023-05-23,14,53,False,28,1531,76,0,15100,1191,4.96,1.29,0.1,May,Tuesday,o/l 2022 | o/l maths paper | revision | 11 wasara ganithaya | education wamh,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),9.928151534944481,0.12133228516752496,0.8833333333333333,1733.2075471698113,54.67857142857143,7.3343293503005365,9.62251624577579,Standard  Niche
NgO6CItsseA,Mr Dhammika,වසර 170 ක්‌ පැරණි ඈපා ලිත: Oldest Publisher in Ceylon | Sri Lanka,General Education,2023-07-16,3,20,False,0,1422,14,0,85400,1137,0.98,1.25,0.02,July,Sunday, 170     Oldest Publisher in Ceylon | Sri Lanka,Mixed / General,Standard / Niche,Night / Late (10PM - 5AM),1.969057665260197,0.0246926125903715,0.3333333333333333,4266.0,1422.0,7.260522598089852,11.355113089309977,Standard  Niche
J-jR8MPMbf4,Anu Maths,G.C.E. A/L Sri Lanka Combinned Maths 2017 II (B) - Part 06 Past Paper Discussion Sinhala Medium,A/L Content,2020-09-09,3,1241,False,0,2704,44,8,1900,2177,1.92,1.24,1.42,September,Wednesday,GCE A/L Sri Lanka Combinned Maths 2017 II B  Part 06 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),4.733727810650888,1.0155204928016566,20.683333333333334,130.73327961321516,2704.0,7.902857191280582,7.550135342488429,Standard  Niche
eswHQty9p4s,Tutor Sureshkumar,#Science for Technology || A/L || Chapter 1 .1 || தள உருவங்களின் பரப்பளவு,A/L Content,2021-06-02,17,1645,False,6,2372,123,18,1800,1911,5.94,1.24,1.32,June,Wednesday,Science for Technology || A/L || Chapter 1 1 ||   ,Mixed / General,Standard / Niche,Prime Time (5PM - 10PM),14.165261382799327,0.9695660607330155,27.416666666666668,86.51671732522796,395.3333333333333,7.771910256435763,7.496097345175956,Standard  Niche
YTgD7OJGXdE,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2019 I (B) - Part 02 Past Paper Discussion Sinhala Medium,A/L Content,2020-09-18,4,1288,False,0,2683,34,5,1900,2168,1.45,1.24,1.41,September,Friday,GCE A/L Sri Lanka Combined Maths 2019 I B  Part 02 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),3.4662691017517706,1.0110189241747838,21.466666666666665,124.98447204968944,2683.0,7.895063498091573,7.550135342488429,Standard  Niche
0_FbisWr8Nc,Channel NIE,NIE Guru Gedara | A/L Combined Maths - Lesson 02 - Tamil Medium - 2020.04.28 - 05.00PM,A/L Content,2020-04-28,11,3304,False,7,2859,34,7,617000,2311,1.43,1.24,0.0,April,Tuesday,NIE Guru Gedara | A/L Combined Maths  Lesson 02  Tamil Medium  20200428  0500PM,Tamil Medium,Standard / Niche,Morning (5AM - 12PM),3.60265827212312,0.0,55.06666666666667,51.91888619854721,408.42857142857144,7.958576903813898,13.332625923631754,Standard  Niche
GMgCXcd_Cvw,Anura Sampath,ශ්‍රී ලංකාවේ විශ්ව විදයාල 10ක්.10 Universities in Sri Lanka 🏘️👩‍🎓 #srilanka #university #viral,General Education,2023-09-08,6,56,False,10,1315,34,0,980,1083,2.59,1.21,1.34,September,Friday,    1010 Universities in Sri Lanka  srilanka university viral,Mixed / General,Standard / Niche,Morning (5AM - 12PM),5.171102661596958,0.963708526203308,0.9333333333333333,1408.9285714285713,131.5,7.182352111885263,6.8885724595653635,Standard  Niche
l9q2RH-sEdE,Online Panthiya,O/L 2016 Mathematics Past Paper Discussion Part 1-B (English Medium) | (o/l) | Ordinary  Level,O/L Content,2020-04-02,23,2202,False,0,2807,49,10,1850,2337,2.1,1.2,1.52,April,Thursday,O/L 2016 Mathematics Past Paper Discussion Part 1B English Medium | o/l | Ordinary  Level,English Medium,Standard / Niche,Night / Late (10PM - 5AM),5.272532953330958,1.0381543196309955,36.7,76.48501362397819,2807.0,7.940227765145702,7.523481312573497,Standard  Niche
Eec7mLSqwtk,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2019 II (B) - Part 03 Past Paper Discussion Sinhala Medium,A/L Content,2020-10-06,2,1204,False,0,2555,38,3,1900,2150,1.6,1.19,1.34,October,Tuesday,GCE A/L Sri Lanka Combined Maths 2019 II B  Part 03 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),3.5616438356164384,0.953432362154775,20.066666666666666,127.32558139534883,2555.0,7.846198815497425,7.550135342488429,Standard  Niche
FOMiwEVnKfk,Muslim Majlis USJ,A/L Combined Maths | Session 1 | Past Paper Explanation - 2016 | English Medium,A/L Content,2021-07-20,0,8306,False,0,2210,51,8,4540,1863,2.67,1.19,0.49,July,Tuesday,A/L Combined Maths | Session 1 | Past Paper Explanation  2016 | English Medium,English Medium,Standard / Niche,Night / Late (10PM - 5AM),6.4253393665158365,0.4593849500975948,138.43333333333334,15.964363111004094,2210.0,7.701200180857446,8.420902531097951,Standard  Niche
pJvG0NyZBvw,Blooming Minds,අනුමාන ප්‍රශ්න | ලෝක මහා සංග්‍රාම | O/L History lessons -Part 3,O/L Content,2020-05-22,5,680,False,20,2678,97,16,1910,2287,4.22,1.17,1.4,May,Friday,  |    | O/L History lessons Part 3,Mixed / General,Standard / Niche,Morning (5AM - 12PM),10.231516056758776,0.9700210542951229,11.333333333333334,236.2941176470588,133.9,7.893198869544609,7.555381944240273,Standard  Niche
z2yLHo_KiVM,Digital Accounting in Tamil,Free Webinar - Tamil Medium G.C.E A/L Commerce Students,A/L Content,2020-11-07,16,50,False,30,2382,80,6,36400,2118,3.61,1.12,0.07,November,Saturday,Free Webinar  Tamil Medium GCE A/L Commerce Students,Tamil Medium,Standard / Niche,Afternoon (12PM - 5PM),7.976490344248531,0.07547846117590555,0.8333333333333334,2858.4,79.4,7.776115477098742,10.502351525774941,Standard  Niche
oig5_-N6MsA,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2017 I (B)-Part 04 Past Paper Discussion Sinhala Medium,A/L Content,2020-08-18,1,771,False,0,2460,31,5,1900,2199,1.46,1.12,1.29,August,Tuesday,GCE A/L Sri Lanka Combined Maths 2017 I BPart 04 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),3.536585365853658,0.8939633199900643,12.85,191.4396887159533,2460.0,7.8083230503910555,7.550135342488429,Standard  Niche
9HhHkLSIUbk,SHARK ENTERTAINMENT,2015 O/L Maths Exam past paper|Tamil medium|#maths #mathshorts #grade11 #tamil #trending #education,O/L Content,2023-04-20,11,28,False,0,1367,0,1,917,1224,0.07,1.12,1.49,April,Thursday,2015 O/L Maths Exam past paper|Tamil medium|maths mathshorts grade11 tamil trending education,Tamil Medium,Standard / Niche,Morning (5AM - 12PM),0.36576444769568395,0.9816289331822906,0.4666666666666667,2929.285714285714,1367.0,7.221105098182496,6.822197390620491,Standard  Niche
87_agVyPpDw,Channel NIE,NIE Guru Gedara | A/L Combined Maths - Lesson 12 - Tamil Medium - 2020.05.19 - 18.00 p.m,A/L Content,2020-05-19,14,3506,False,8,2547,44,3,617000,2290,1.85,1.11,0.0,May,Tuesday,NIE Guru Gedara | A/L Combined Maths  Lesson 12  Tamil Medium  20200519  1800 pm,Tamil Medium,Standard / Niche,Afternoon (12PM - 5PM),4.043973301923832,0.0,58.43333333333333,43.58813462635482,318.375,7.843064016692054,13.332625923631754,Standard  Niche
FBdHlnX8Rmw,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2019 II (B) -Part 05 Past Paper Discussion Sinhala Medium,A/L Content,2020-10-06,3,1366,False,0,2295,31,3,1900,2150,1.48,1.07,1.21,October,Tuesday,GCE A/L Sri Lanka Combined Maths 2019 II B Part 05 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),3.355119825708061,0.830602116013793,22.766666666666666,100.80527086383603,2295.0,7.738923757439457,7.550135342488429,Standard  Niche
FRwjoe7qZIQ,Maths Easy,G.C.E O/L Maths Past Paper 2011- Paper 1- Sinhala Lessons,O/L Content,2021-04-08,12,777,False,13,2112,29,3,503,1966,1.52,1.07,4.2,April,Thursday,GCE O/L Maths Past Paper 2011 Paper 1 Sinhala Lessons,Sinhala Medium,Standard / Niche,Afternoon (12PM - 5PM),3.4564393939393936,1.7036565876730823,12.95,163.0888030888031,162.46153846153845,7.655864017616056,6.222576268071369,Standard  Niche
6cTqZA3ATSA,Anu Maths,G.C.E. A/L Sri Lanka Combined Maths 2019 I (B) - Part 03 Past Paper Discussion Sinhala Medium,A/L Content,2020-09-18,4,2160,False,0,2296,26,5,1900,2168,1.35,1.06,1.21,September,Friday,GCE A/L Sri Lanka Combined Maths 2019 I B  Part 03 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),3.353658536585366,0.8253151441373625,36.0,63.77777777777778,2296.0,7.739359202689098,7.550135342488429,Standard  Niche
N5cpOdCOl3Q,Jude Kathurusingha,ICT O/L  අන්තිම මොහොතේ සැලැස්ම  | Last moment Plan,O/L Content,2021-01-25,15,431,False,26,2142,103,15,73600,2039,5.51,1.05,0.03,January,Monday,ICT O/L      | Last moment Plan,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),13.11858076563959,0.03101405352916946,7.183333333333334,298.1902552204176,82.38461538461539,7.669961995473577,11.206413891581187,Standard  Niche
0uKAohW8a-w,Anu Maths,G.C.E A/L Sri Lanka Combined Maths 2019 II (B) - Part 06 Past Paper Discussion Sinhala Medium,A/L Content,2020-10-06,4,1186,False,0,2227,22,1,1900,2150,1.03,1.04,1.17,October,Tuesday,GCE A/L Sri Lanka Combined Maths 2019 II B  Part 06 Past Paper Discussion Sinhala Medium,Sinhala Medium,Standard / Niche,Night / Late (10PM - 5AM),2.200269420745397,0.7960647145666315,19.766666666666666,112.66441821247892,2227.0,7.708859601047175,7.550135342488429,Standard  Niche
